State,County,Tract,GEOID,population,white_alone,black_alone,aian_alone,asian_alone,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority
17,1,100,17001000100,4607,90.71,6.19,0.0,1.0,0.0,0.0,8.47,3.15,74.76,22.1,white_alone
17,1,201,17001000201,2003,89.37,6.54,0.0,0.35,0.0,1.6,11.63,6.44,76.54,17.02,white_alone
17,1,202,17001000202,2391,84.19,10.25,0.63,0.08,0.0,0.67,14.39,10.87,73.61,15.52,white_alone
17,1,400,17001000400,3314,77.25,13.7,0.0,1.06,0.0,0.75,23.88,4.04,75.35,13.88,white_alone
17,1,500,17001000500,2154,83.47,8.17,0.51,1.16,0.0,4.83,25.87,6.41,66.76,14.25,white_alone
17,1,600,17001000600,4284,91.71,4.51,0.0,0.44,0.07,0.28,7.81,4.11,79.51,15.08,white_alone
17,1,700,17001000700,1114,84.11,9.07,0.0,1.08,0.0,5.21,46.83,2.87,56.28,29.98,white_alone
17,1,800,17001000800,2297,81.5,11.62,0.0,0.61,0.0,4.48,43.51,11.67,61.3,20.59,white_alone
17,1,900,17001000900,2738,92.55,2.08,0.0,0.0,0.0,2.3,18.65,8.07,80.35,11.58,white_alone
17,1,1001,17001001001,3389,94.39,0.0,0.18,0.27,0.0,4.84,7.44,1.68,77.93,20.39,white_alone
17,1,1002,17001001002,3170,90.38,0.41,0.0,0.79,0.0,1.74,19.15,1.58,75.62,17.95,white_alone
17,1,1100,17001001100,8000,86.61,7.56,0.35,1.26,0.0,2.18,7.78,2.6,78.73,18.46,white_alone
17,1,10100,17001010100,4450,94.99,0.72,0.0,0.22,0.0,2.7,6.78,2.27,82.52,13.91,white_alone
17,1,10200,17001010200,3486,98.31,0.0,0.17,0.11,0.0,0.2,10.3,4.19,76.56,16.15,white_alone
17,1,10301,17001010301,2736,98.14,0.18,1.64,0.0,0.0,0.0,8.22,5.3,78.44,14.69,white_alone
17,1,10302,17001010302,3236,97.5,0.0,0.0,0.87,0.0,0.65,8.5,10.04,77.1,12.86,white_alone
17,1,10400,17001010400,3485,96.36,0.0,0.03,2.58,0.17,0.86,4.27,0.92,80.32,18.77,white_alone
17,1,10500,17001010500,2884,99.45,0.0,0.0,0.31,0.0,0.24,4.08,0.9,71.08,28.02,white_alone
17,1,10600,17001010600,5932,95.47,1.3,0.0,0.79,0.0,1.48,12.55,8.24,70.57,21.04,white_alone
17,3,957600,17003957600,2041,81.48,16.56,0.0,0.1,0.0,0.69,23.67,6.37,74.62,17.3,white_alone
17,3,957700,17003957700,1854,82.52,16.67,0.32,0.0,0.0,0.0,19.58,10.57,75.08,14.35,white_alone
17,3,957800,17003957800,1352,26.55,69.53,0.0,0.0,0.0,3.11,42.09,6.36,72.78,20.86,black_alone
17,3,957900,17003957900,764,28.4,68.06,0.0,0.0,0.0,0.79,25.83,6.94,57.07,26.18,black_alone
17,5,951200,17005951200,3026,91.77,3.11,0.2,0.0,0.0,4.33,13.99,12.79,68.21,18.77,white_alone
17,5,951300,17005951300,6562,76.36,15.42,1.34,0.62,0.0,6.17,21.42,3.79,59.65,18.17,white_alone
17,5,951400,17005951400,2798,93.1,0.0,4.82,0.39,0.0,1.18,5.42,2.22,72.8,24.12,white_alone
17,5,951500,17005951500,4134,98.65,0.0,0.0,0.0,0.0,0.58,9.78,5.52,77.48,17.01,white_alone
17,7,10101,17007010101,4098,59.35,2.0,0.0,0.85,0.0,37.7,13.55,11.25,75.92,12.84,white_alone
17,7,10102,17007010102,3985,40.4,2.03,0.0,0.0,0.0,56.11,19.13,6.78,80.0,10.31,hispanic
17,7,10200,17007010200,6006,53.03,2.78,0.0,0.73,0.0,41.54,15.87,7.49,73.86,16.83,white_alone
17,7,10300,17007010300,6457,60.68,0.15,0.0,1.13,0.0,36.87,13.38,8.75,71.46,19.14,white_alone
17,7,10400,17007010400,6510,85.53,1.81,0.0,0.92,0.0,9.49,8.15,6.77,77.0,16.22,white_alone
17,7,10501,17007010501,5230,88.95,0.88,0.0,2.68,0.0,2.43,1.66,2.68,79.41,17.92,white_alone
17,7,10502,17007010502,5321,93.31,0.28,1.52,1.8,0.0,3.08,3.14,1.32,72.99,24.13,white_alone
17,7,10601,17007010601,3600,76.19,0.06,0.0,0.0,0.0,22.86,6.7,8.31,72.39,19.31,white_alone
17,7,10603,17007010603,6466,82.73,6.02,0.0,0.67,0.0,8.74,3.24,0.73,87.77,10.62,white_alone
17,7,10604,17007010604,5620,75.16,7.28,0.0,0.69,0.0,15.5,0.8,1.49,85.12,13.38,white_alone
17,9,970400,17009970400,2468,94.29,0.0,1.13,0.0,0.0,2.39,9.56,6.12,75.32,18.56,white_alone
17,9,970500,17009970500,4131,61.66,28.66,0.17,0.0,0.0,9.25,12.07,3.49,40.33,11.26,white_alone
17,11,964700,17011964700,2805,95.58,0.82,0.0,0.29,0.0,1.11,5.18,1.78,77.08,20.96,white_alone
17,11,964800,17011964800,3251,97.91,0.0,0.0,0.0,0.0,1.35,16.48,4.24,80.41,13.93,white_alone
17,11,964900,17011964900,2639,86.55,0.0,0.0,0.61,0.0,8.49,18.9,8.79,75.33,15.88,white_alone
17,11,965000,17011965000,3814,64.6,0.63,0.63,1.76,0.0,29.92,11.74,6.79,73.6,19.61,white_alone
17,11,965100,17011965100,3742,80.92,3.45,0.11,0.13,0.0,14.54,11.48,8.15,66.57,22.96,white_alone
17,11,965200,17011965200,3484,77.35,1.38,1.0,0.95,0.0,18.14,13.45,5.37,76.49,18.14,white_alone
17,11,965300,17011965300,3320,97.17,0.0,0.33,0.0,0.0,2.02,16.35,4.01,70.54,21.96,white_alone
17,11,965400,17011965400,3367,92.28,0.15,0.0,1.6,0.0,5.17,6.52,1.25,66.08,29.73,white_alone
17,11,965500,17011965500,3657,90.43,0.44,0.0,1.07,0.0,4.4,12.35,2.02,75.61,22.37,white_alone
17,11,965600,17011965600,2799,95.89,0.61,0.07,1.21,0.11,1.75,10.74,5.14,72.6,21.97,white_alone
17,13,951200,17013951200,2500,93.0,1.16,0.6,2.08,0.0,2.36,13.18,0.64,80.64,15.6,white_alone
17,13,951300,17013951300,2282,99.74,0.0,0.0,0.0,0.0,0.09,4.69,1.31,79.45,19.24,white_alone
17,15,960100,17015960100,3100,95.52,0.84,0.19,0.35,0.0,2.48,9.63,2.39,71.26,26.32,white_alone
17,15,960200,17015960200,2087,94.59,0.43,0.0,0.24,0.0,4.12,9.23,5.27,73.45,21.27,white_alone
17,15,960300,17015960300,3071,92.9,1.27,0.03,0.91,0.0,3.58,12.97,8.47,62.32,27.32,white_alone
17,15,960400,17015960400,1931,92.49,0.78,0.0,1.19,0.0,5.28,15.04,5.18,72.86,18.38,white_alone
17,15,960500,17015960500,2402,95.05,0.08,0.0,0.0,0.0,4.16,9.93,5.87,75.27,18.86,white_alone
17,15,960600,17015960600,1807,84.28,11.57,0.0,0.22,0.0,3.93,8.75,2.49,58.38,17.32,white_alone
