Name,Store Number,City,State,Zip Code,Latitude,Longitude,County,ID
Walgreens,7809,Milwaukee,WI,53204,43.02194814680951,-87.94686555662705,Milwaukee County,13120
Walgreens,7811,Troy,MO,63379,38.98760747216833,-90.96950925886632,Lincoln County,13121
Walgreens,7812,Rogers,MN,55374,45.20970171778906,-93.55072287842631,Hennepin County,13122
Walgreens,7814,Clinton,CT,6413,41.27231651369721,-72.50730067491533,Middlesex County,13123
Walgreens,7815,Tampa,FL,33611,27.893220625039685,-82.4933175556362,Hillsborough County,13124
Walgreens,7816,Weatherford,OK,73096,35.52649520876546,-98.6947719566524,Custer County,13125
Walgreens,7817,Dodge City,KS,67801,37.76613920344191,-100.03353824839,Ford County,13126
Walgreens,7818,Great Bend,KS,67530,38.36244221831535,-98.7922647271025,Barton County,13127
Walgreens,7819,Lake Mary,FL,32746,28.785652350354333,-81.3587250363893,Seminole County,13128
Walgreens,7820,Carrollton,GA,30117,33.569664756136135,-85.07762745022775,Carroll County,13129
Walgreens,7821,Broken Arrow,OK,74012,36.06157732027908,-95.78032454638932,Tulsa County,13130
Walgreens,7822,Spartanburg,SC,29307,34.96638469441986,-81.89611835405232,Spartanburg County,13131
Walgreens,7823,Asheville,NC,28803,35.50264107644386,-82.52438575000001,Buncombe County,13132
Walgreens,7824,Hainesville,IL,60030,42.34546247321693,-88.06684864684941,Lake County,13133
Walgreens,7826,Van Nuys,CA,91401,34.18718369895342,-118.42166841030122,Los Angeles County,13134
Walgreens,7827,Saint Petersburg,FL,33702,27.842110593235375,-82.6392151415348,Pinellas County,13135
Walgreens,7828,Mesa,AZ,85205,33.41625900295674,-111.70110054785042,Maricopa County,13136
Walgreens,7829,Romeoville,IL,60446,41.60028470774327,-88.12388598918916,Will County,13137
Walgreens,7830,Clovis,CA,93612,36.80908820843867,-119.71429182216526,Fresno County,13138
Walgreens,7831,New Hyde Park,NY,11040,40.739820963040266,-73.70029158890249,,13139
Walgreens,7832,Long Beach,CA,90804,33.78290102979366,-118.15316906198862,Los Angeles County,13140
Walgreens,7833,Des Moines,IA,50312,41.58668735389013,-93.66442188620567,Polk County,13141
Walgreens,7835,Oshkosh,WI,54904,44.031172408801005,-88.59327709302308,Winnebago County,13142
Walgreens,7836,Baton Rouge,LA,70814,30.484277564973176,-91.090223249048,East Baton Rouge Parish,13143
Walgreens,7837,Castle Pines,CO,80108,39.470177,-104.882745,Douglas County,13144
Walgreens,7839,Dallas,TX,75219,32.81006989181309,-96.8087230436504,Dallas County,13145
Walgreens,7841,Las Vegas,NV,89141,35.99806501058192,-115.2067510597408,Clark County,13146
Walgreens,7842,Las Vegas,NV,89109,36.12317,-115.170256,Clark County,13147
Walgreens,7843,Kingston,PA,18704,41.261877083854685,-75.89633328840138,Luzerne County,13148
Walgreens,7844,Hialeah,FL,33018,25.892120442546045,-80.35050747916104,Miami-Dade County,13149
Walgreens,7846,Millwood,WA,99212,47.68172060193205,-117.28166637942196,Spokane County,13150
Walgreens,7847,Fayetteville,AR,72701,36.05696109989322,-94.16386663913728,Washington County,13151
Walgreens,7848,Brunswick,GA,31520,31.19476566640921,-81.4862122759223,Glynn County,13152
Walgreens,7849,Horn Lake,MS,38637,34.93299407413804,-90.01424269750716,Desoto County,13153
Walgreens,7851,Bonita Springs,FL,34135,26.33163,-81.763537,Lee County,13154
Walgreens,7853,Lubbock,TX,79424,33.504634941550194,-101.92173762246966,Lubbock County,13155
Walgreens,7854,Garden City,MI,48135,42.32460007140613,-83.35108799859884,Wayne County,13156
Walgreens,7857,Sand Springs,OK,74063,36.13896739940414,-96.10423816367984,Tulsa County,13157
Walgreens,7859,Gastonia,NC,28054,35.21662468549857,-81.16825601086022,Gaston County,13158
Walgreens,7860,Fox River Grove,IL,60021,42.193138061134675,-88.20824213325977,McHenry County,13159
Walgreens,7861,Poland,OH,44514,41.02456539743611,-80.61605572700502,Mahoning County,13160
Walgreens,7864,Las Vegas,NV,89131,36.30211861265008,-115.28282202780248,Clark County,13161
Walgreens,7865,Massillon,OH,44646,40.82055735694754,-81.502623539418,Stark County,13162
Walgreens,7866,Joliet,IL,60435,41.52303413928,-88.13183085992934,Will County,13163
Walgreens,7867,Chula Vista,CA,91915,32.62977626897659,-116.96562571451072,San Diego County,13164
Walgreens,7869,National City,CA,91950,32.68191865263726,-117.08109498023988,San Diego County,13165
Walgreens,7874,Traverse City,MI,49684,44.74337943750458,-85.63983706757429,Grand Traverse County,13166
Walgreens,7875,Port Charlotte,FL,33948,27.0072829,-82.13285669999999,Charlotte County,13167
Walgreens,7877,Cincinnati,OH,45227,39.14255449242063,-84.3601740896702,Hamilton County,13168
Walgreens,7878,Dayton,TX,77535,30.04357659739504,-94.88925782963636,Liberty County,13169
Walgreens,7880,Rhinelander,WI,54501,45.634218711429725,-89.37957823276521,Oneida County,13170
Walgreens,7881,Edgewood,NM,87015,35.06073812444737,-106.1921731196344,Santa Fe County,13171
Walgreens,7882,Baraboo,WI,53913,43.475260790985935,-89.76959925144912,Sauk County,13172
Walgreens,7883,Saint Augustine,FL,32080,29.822449679452067,-81.27140119671823,St Johns County,13173
Walgreens,7884,Springfield,OH,45503,39.93805094400355,-83.80503661930562,Clark County,13174
Walgreens,7885,Dayton,OH,45449,39.6705052,-84.22301449999999,Montgomery County,13175
Walgreens,7886,Chesapeake,VA,23320,36.76528775400638,-76.25254824757576,,13176
Walgreens,7888,Rochester Hills,MI,48309,42.63562909011536,-83.16950781270862,Oakland County,13177
Walgreens,7889,Miami,OK,74354,36.88589162672546,-94.8768574744463,Ottawa County,13178
Walgreens,7892,Longview,TX,75605,32.541859,-94.731523,Gregg County,13179
Walgreens,7894,Kalamazoo,MI,49048,42.327175654733225,-85.51527813076973,Kalamazoo County,13180
Walgreens,7895,Channahon,IL,60410,41.41808644062952,-88.26926372945309,Grundy County,13181
Walgreens,7898,Fort Worth,TX,76108,32.76184522771389,-97.48377470299604,Tarrant County,13182
Walgreens,7899,Saginaw,TX,76179,32.87140551617733,-97.37455314025284,Tarrant County,13183
Walgreens,7900,Mount Washington,OH,45230,39.094411058208216,-84.38766136765481,Hamilton County,13184
Walgreens,7901,Republic,MO,65738,37.125985862281254,-93.4624756872654,Greene County,13185
Walgreens,7906,Warsaw,IN,46580,41.23743712733185,-85.82406140863897,Kosciusko County,13186
Walgreens,7907,Columbia City,IN,46725,41.1676173154812,-85.49225924536587,Whitley County,13187
Walgreens,7908,Covington,WA,98042,47.358899142956574,-122.11194679141047,King County,13188
Walgreens,7909,Bakersfield,CA,93313,35.309765027618724,-119.09287579814756,Kern County,13189
Walgreens,7911,Covington,TN,38019,35.579234231349375,-89.641609262209,Tipton County,13190
Walgreens,7915,Neptune,NJ,7753,40.22221353,-74.08569317,Monmouth County,13191
Walgreens,7916,Brooksville,FL,34601,28.539527565617625,-82.40319013595581,Hernando County,13192
Walgreens,7918,Dunedin,FL,34698,27.99806981040797,-82.77486987411976,Pinellas County,13193
Walgreens,7919,Wilmington,NC,28405,34.26212991195363,-77.82999174669385,New Hanover County,13194
Walgreens,7921,Brick,NJ,8723,40.04522812113004,-74.12839092314245,Ocean County,13195
Walgreens,7923,San Antonio,TX,78259,29.647108716769093,-98.42433035372956,Bexar County,13196
Walgreens,7925,Henderson,KY,42420,37.83878316524084,-87.58822990581395,Henderson County,13197
Walgreens,7926,New Albany,IN,47150,38.36725926001226,-85.77648086473346,Floyd County,13198
Walgreens,7927,Longmont,CO,80501,40.19081045000007,-105.1302202,Boulder County,13199
Walgreens,7928,Gillette,WY,82718,44.27598448668313,-105.49501938745382,Campbell County,13200
Walgreens,7930,Carlsbad,NM,88220,32.43533346510672,-104.2455471865833,Eddy County,13201
Walgreens,7931,Palm Harbor,FL,34684,28.09529253950901,-82.73883221670987,Pinellas County,13202
Walgreens,7932,Poughkeepsie,NY,12601,41.62755778440915,-73.91572024673223,Dutchess County,13203
Walgreens,7933,Surprise,AZ,85379,33.61027381802958,-112.39459723988114,Maricopa County,13204
Walgreens,7934,Three Rivers,MI,49093,41.93918857560158,-85.6507476232946,St Joseph County,13205
Walgreens,7936,Big Pine Key,FL,33043,24.67039040000003,-81.35784342999995,Monroe County,13206
Walgreens,7937,Abilene,TX,79603,32.460613482296665,-99.76331726134224,Taylor County,13207
Walgreens,7938,Orlando,FL,32832,28.41511752796782,-81.24225279316308,Orange County,13208
Walgreens,7939,San Antonio,TX,78251,29.43675828056938,-98.6863285303116,Bexar County,13209
Walgreens,7940,Westerville,OH,43082,40.14541410835372,-82.9240474663675,Delaware County,13210
Walgreens,7941,Sidney,OH,45365,40.28825353682987,-84.17659280821682,Shelby County,13211
Walgreens,7942,Whitehall,OH,43213,39.95494923453658,-82.87561548534426,Franklin County,13212
Walgreens,7946,Cumming,GA,30041,34.162456238377516,-84.11790825426579,Forsyth County,13213
Walgreens,7949,Post Falls,ID,83854,47.71355232105581,-116.93856222555044,Kootenai County,13214
Walgreens,7950,North Hills,CA,91343,34.2351471177622,-118.4659709595144,Los Angeles County,13215
Walgreens,7951,Anniston,AL,36201,33.6552427682793,-85.82733638584617,Calhoun County,13216
Walgreens,7952,Ionia,MI,48846,42.951637429162815,-85.07548168301584,Ionia County,13217
Walgreens,7955,Thornton,CO,80602,39.94354429396397,-104.94108840823176,Adams County,13218
Walgreens,7956,Pawleys Island,SC,29585,33.43866765278071,-79.12632985040547,Georgetown County,13219
Walgreens,7958,Buford,GA,30519,34.04950720797154,-83.93068537116052,Gwinnett County,13220
Walgreens,7960,Lawrenceville,GA,30043,33.96900408556036,-84.03474485501647,Gwinnett County,13221
Walgreens,7962,Saraland,AL,36571,30.82454224635728,-88.0712342262268,Mobile County,13222
Walgreens,7963,Victoria,TX,77901,28.812924375492543,-96.97398198768498,Victoria County,13223
Walgreens,7964,Victoria,TX,77904,28.843617606869696,-96.9992175512016,Victoria County,13224
Walgreens,7965,Pleasant Prairie,WI,53158,42.566770085357945,-87.95058980584146,Kenosha County,13225
Walgreens,7966,Chippewa Falls,WI,54729,44.91586850372636,-91.38811960816383,Chippewa County,13226
Walgreens,7967,Clive,IA,50325,41.615509501216245,-93.83444024249911,Dallas County,13227
Walgreens,7968,Des Moines,IA,50320,41.52856168812061,-93.5979185253382,Polk County,13228
Walgreens,7969,Berkeley Heights,NJ,7922,40.68744061078845,-74.43730831146242,Union County,13229
Walgreens,7971,Redmond,OR,97756,44.262452832183556,-121.1765579134226,Deschutes County,13230
Walgreens,7972,Garden City,KS,67846,37.974412314129744,-100.8580528199673,Finney County,13231
Walgreens,7973,Grove City,OH,43123,39.87926598052863,-83.05918403429916,Franklin County,13232
Walgreens,7974,Trenton,NJ,8690,40.2290911,-74.66737043,Mercer County,13233
Walgreens,7975,Springfield,OR,97478,44.04511976943518,-122.92610367760064,Lane County,13234
Walgreens,7976,Redlands,CA,92374,34.06957978269996,-117.17313112691043,San Bernardino County,13235
Walgreens,7978,North Wilkesboro,NC,28659,36.15769142839997,-81.15744134411217,Wilkes County,13236
Walgreens,7979,Jacksonville,FL,32222,30.195052444857573,-81.83128885924818,Duval County,13237
Walgreens,7981,Carolina Beach,NC,28428,34.050278,-77.90052,New Hanover County,13238
Walgreens,7982,Kaysville,UT,84037,41.038613549534794,-111.93787185475232,Davis County,13239
Walgreens,7983,Union City,TN,38261,36.41439391723571,-89.05076891183855,Obion County,13240
Walgreens,7990,Riverside,CA,92507,33.975944127312324,-117.3495141975582,Riverside County,13241
Walgreens,7992,Thousand Oaks,CA,91320,34.18717010916889,-118.91059622168544,Ventura County,13242
Walgreens,7994,Cumming,GA,30041,34.09670424819465,-84.17631134390831,Forsyth County,13243
Walgreens,7995,Stone Mountain,GA,30088,33.76141828827257,-84.19720726087691,Dekalb County,13244
Walgreens,7996,Ankeny,IA,50021,41.70213512325366,-93.58190489932896,Polk County,13245
Walgreens,9000,Chicago,IL,60647,41.917831531458255,-87.68836749717595,Cook County,13246
Walgreens,9002,Houston,TX,77041,29.86361524000002,-95.6063544611045,Harris County,13247
Walgreens,9003,Weston,FL,33331,26.06878336996729,-80.36317823454739,Broward County,13248
Walgreens,9006,Sebring,FL,33870,27.51609170121504,-81.4963015727699,Highlands County,13249
Walgreens,9007,Gallup,NM,87301,35.52897058767368,-108.715205937624,McKinley County,13250
Walgreens,9008,Mauston,WI,53948,43.798713549744775,-90.06923720240593,Juneau County,13251
Walgreens,9009,Wisconsin Rapids,WI,54494,44.365451532555475,-89.81802619993688,Wood County,13252
Walgreens,9011,Danvers,MA,1923,42.55865083245297,-70.93122459948063,Essex County,13253
