GEOID,Longitude,Latitude
10730004004,-86.78156703140525,33.566908111653895
10450211022,-85.72486654185124,31.31411991088256
10670302001,-85.23620586826355,31.57887090385044
11190113011,-88.19947720887234,32.6056068419068
11290442004,-88.1050409643579,31.25627877726894
10059504003,-85.67165453720496,31.682992700427217
10890024004,-86.61491989854956,34.695071416035866
10499613003,-85.71194200776011,34.44737438345418
10919731003,-87.58009819603099,32.306721938878134
10630601023,-87.93866406283423,32.89691064243509
10730020002,-86.72498768408236,33.56052271656503
10539704003,-87.51354563077355,31.147850312022165
10730008004,-86.82005631772722,33.54308935708444
10730127013,-86.64120698128907,33.55408711529703
10730143044,-86.86451964069592,33.44624921241205
11056870024,-87.3361644177148,32.61980205835323
10730133001,-86.94075994522676,33.42881804938004
11070501004,-88.06077855905171,33.453250019647726
10810406032,-85.5206622888188,32.59379348818229
11130309041,-84.9978842777675,32.271639861113755
10599730004,-87.72920121232268,34.519433897660306
10810420053,-85.1157104355387,32.505125278376894
10239567001,-88.25883192910518,32.20312219475241
10810417022,-85.3674297634687,32.60687240645449
10857811001,-86.66913574530673,32.15572166584579
10479568003,-87.06343958625052,32.419416524200365
10650400003,-87.63779718628491,32.96546471012372
11010056071,-86.13239658451721,32.31824015824853
10119525001,-85.91927120541554,32.16152823956243
10119525003,-85.80325296347698,32.03653850375808
10970058002,-88.08909055213536,31.10725630734041
11250127003,-87.49263702135094,33.21595033893585
11010053022,-86.2152574841478,32.394799895796865
10890101022,-86.46323627008134,34.82749251145288
10730100011,-87.00766627615559,33.4589533020275
10810421041,-85.29399231877872,32.497896441640115
10730100022,-86.99344320873453,33.41279152551404
11010056132,-86.21558133495523,32.30617683210265
10970032071,-88.13556042202488,30.66703360856492
10330205001,-87.70676651670105,34.74168243513383
10950308043,-86.16895233484298,34.23642572533588
10970019022,-88.10726565568407,30.5961734495242
11010054102,-86.21806601610812,32.350178706271684
10890014041,-86.66233555169408,34.71663430580304
11130306011,-85.0195549810908,32.43460431117595
10730012003,-86.88551434048803,33.52278926032284
11010001001,-86.30813016214364,32.37945382526963
11030001002,-86.96923917015127,34.60048003836805
10150012023,-85.90047851020852,33.59041362489861
10499607032,-86.06651793748375,34.24762792259232
10810416001,-85.37421026533201,32.64917234002688
10970037123,-88.17578746953768,30.623502625864568
11250108042,-87.45463071174517,33.187693481779306
11170303501,-86.91523658675088,33.29619059174449
11010054033,-86.19739349013682,32.37106910177661
10730111123,-86.65512718511694,33.63812776956701
10150010004,-85.80791611200125,33.62350415288813
10570202004,-87.90385827662696,33.652294267364645
10730138011,-86.97629647982049,33.410542859039225
10599732001,-87.74648091790048,34.53000433376496
10810411043,-85.4112151929514,32.657165320294645
11030009004,-86.99538306690579,34.57099541085111
10059502001,-85.39358982287533,31.94782958937836
10730129201,-86.80334261409863,33.41994547015553
11010030001,-86.36682808806196,32.36286023526163
10179540021,-85.36996129028383,32.94164278095741
10730003001,-86.74588188467258,33.54323148946628
10730035001,-86.93120410186621,33.50687091627296
10919731002,-87.60834635505034,32.200920568830384
11190115004,-88.31378943583847,32.49980186372069
10890025021,-86.60502348582695,34.68072806081258
11250123071,-87.50131170628012,33.17226696014411
10730123072,-86.99365654838611,33.47840552530744
10830212032,-86.85747025520138,34.615196692642854
10499608002,-85.92847841106234,34.24013822938536
10970040002,-88.10190199205266,30.741261947532635
11091891012,-85.95631733101278,31.801393657985635
10690403013,-85.41035717067497,31.26416933139395
10670301001,-85.31674278207291,31.65443940717993
10479565003,-87.01355443377751,32.41097756897886
10730109004,-86.76949140055473,33.575582887025064
10550104013,-86.04092874653773,33.977143921235616
10830210001,-86.98483199985908,34.782524366737995
10970018001,-88.07213444118925,30.584580429001804
10030103001,-87.90353611217262,30.76743471829356
11030007002,-86.99403552517886,34.601065083160805
10810418011,-85.27702030530804,32.71166427888198
11056871003,-87.47762178500332,32.47446316859725
11070503003,-88.18743293643989,33.216629547932584
11130311001,-85.3495472438695,32.3238013746769
11290439001,-88.23359774672697,31.66311078076449
10179548001,-85.20938361393911,32.86352084822504
10030115042,-87.6599679838014,30.39791614780796
11210103012,-86.15628806217761,33.45622620363356
10479569003,-87.25849659819738,32.31955550675175
11010056043,-86.18688176388869,32.2000147474996
11239623021,-85.94498120014485,32.936311846795526
11010056051,-86.2131630855716,32.32767321203329
10872315001,-85.625288954241,32.504518413718664
10539707004,-87.4771804593606,31.014090967757703
